user_id,username,email,building,roomno,userpassword
2024151,balbeer,balbeer24151@iiitd.ac.in,Old Boys Hostel,416,cVB&H_[HW9PF
2024152,mogan,mogan24152@iiitd.ac.in,,,2SRbG<u*+HL9
2024153,mem,mem24153@iiitd.ac.in,,,!_7!Fsi8okeh
2024154,jit,jit24154@iiitd.ac.in,,,s[%+&-WYH/H^
2024155,banju,banju24155@iiitd.ac.in,H2 boys hostel,1021,GSGc:0_K!F9U
2024156,raseel,raseel24156@iiitd.ac.in,,,s(IMqbr:mjP6
2024157,soma,soma24157@iiitd.ac.in,,,uFhf4UgW0Bb^
2024158,mustafa,mustafa24158@iiitd.ac.in,Girls Hostel,620,_cI?w>u9AXqo
2024159,divya,divya24159@iiitd.ac.in,H2 boys hostel,519,X}oOAK6UHo|y
2024160,jamuna,jamuna24160@iiitd.ac.in,H2 boys hostel,201,$=kH-:zJ !hy
2024161,daaud,daaud24161@iiitd.ac.in,H1 boys hostel,513,016IE^=HlX!L
2024162,babali,babali24162@iiitd.ac.in,,,]| K>cT|KrUa
2024163,durgash,durgash24163@iiitd.ac.in,H2 boys hostel,616,163fFv_?dOg%
2024164,sakeena,sakeena24164@iiitd.ac.in,,,>Mig]d%^uXQT
2024165,ansar,ansar24165@iiitd.ac.in,,,"SS,ovbYf?&,,"
2024166,ganpati,ganpati24166@iiitd.ac.in,H2 boys hostel,111,=&NZhhL0P0)l
2024167,sarvjeet,sarvjeet24167@iiitd.ac.in,,,02[xAWX 6s87
2024168,kamini,kamini24168@iiitd.ac.in,,,GgNOK8:[zvsb
2024169,gorav,gorav24169@iiitd.ac.in,H2 boys hostel,119,"biBz9=,X1U]&"
2024170,muskan,muskan24170@iiitd.ac.in,,,u@MEfL/YsrnZ
2024171,shelly,shelly24171@iiitd.ac.in,,,X+d#F5A&urS_
2024172,mahmun,mahmun24172@iiitd.ac.in,,,tW^*B>iLDY$j
2024173,chahat,chahat24173@iiitd.ac.in,,,M5>8z|6aXdD_
2024174,tina,tina24174@iiitd.ac.in,H2 boys hostel,216,kWT]*@wrTHL#
2024175,bintu,bintu24175@iiitd.ac.in,,,:h}wrrQ]7iuV
2024176,uttam,uttam24176@iiitd.ac.in,,,M4SwGwxQ%L]A
2024177,sadab,sadab24177@iiitd.ac.in,,,Nn5H q?}@!m}
2024178,mahmun,mahmun24178@iiitd.ac.in,H2 boys hostel,905,"7H7,V:q*X%|r"
2024179,madhusudan,madhusudan24179@iiitd.ac.in,H2 boys hostel,1010,ps<2V&a:@7|%
2024180,love,love24180@iiitd.ac.in,,,MpzZ2:@w+c)/
2024181,lada,lada24181@iiitd.ac.in,Old Boys Hostel,621,AO#jSp^#qUQ|
2024182,daaud,daaud24182@iiitd.ac.in,,,?t3aCrB9wsb{
2024183,sona,sona24183@iiitd.ac.in,H1 boys hostel,718,F]M4-W&(Bp2E
2024184,baburam,baburam24184@iiitd.ac.in,H1 boys hostel,308,2@@|M%o8ah2&
2024185,jaanu,jaanu24185@iiitd.ac.in,Old Boys Hostel,813,"jL>z{a:w,+%a"
2024186,ravita,ravita24186@iiitd.ac.in,,,/G<|RV86[j$)
2024187,gayatri,gayatri24187@iiitd.ac.in,Girls Hostel,311,VPX=f:&[gFIF
2024188,chinta,chinta24188@iiitd.ac.in,,,3@=!%J-O5yo&
2024189,pooja/varsha,pooja/varsha24189@iiitd.ac.in,Girls Hostel,612,6/{Rkd8WS:mr
2024190,bintu,bintu24190@iiitd.ac.in,,,S}E$B_:d}b?Y
2024191,bharkah,bharkah24191@iiitd.ac.in,,,Z}y?2CgR98=O
2024192,madhubala,madhubala24192@iiitd.ac.in,H2 boys hostel,2,{#(TFmGG_FPI
2024193,amrit,amrit24193@iiitd.ac.in,,,r$b#ap? J?x{
2024194,vivek,vivek24194@iiitd.ac.in,Girls Hostel,208,.3a[*jNzF436
2024195,jankraj,jankraj24195@iiitd.ac.in,,,?H^^5UfpT1$!
2024196,gulafsha,gulafsha24196@iiitd.ac.in,,,(5ncXBWmlFil
2024197,babar,babar24197@iiitd.ac.in,Old Boys Hostel,419,QgV)qP-(&^3d
2024198,rizvana,rizvana24198@iiitd.ac.in,,,$jd[lD7K8T3&
2024199,rikkenchi,rikkenchi24199@iiitd.ac.in,H2 boys hostel,507,w^F}8*ibwI}l
2024200,shimran,shimran24200@iiitd.ac.in,H1 boys hostel,622,MYaJ%n}g[MZG
2024201,shatish,shatish24201@iiitd.ac.in,,,"zQ@<m2J%J,&Y"
2024202,arshi,arshi24202@iiitd.ac.in,Girls Hostel,7,=fa[ 7M#v/09
2024203,sarla,sarla24203@iiitd.ac.in,,,ISfRqq2V3O7:
2024204,skunatla,skunatla24204@iiitd.ac.in,H2 boys hostel,702,.qd_87IiM_Uw
2024205,nazim,nazim24205@iiitd.ac.in,,,qG16(b<>aHW=
2024206,radhab,radhab24206@iiitd.ac.in,,,$7mbaz^Kp}?|
2024207,shahzadi,shahzadi24207@iiitd.ac.in,H1 boys hostel,1008,2Zd8iv.MA0-S
2024208,isharar,isharar24208@iiitd.ac.in,,,cn8=Q>{<O3q(
2024209,rolly,rolly24209@iiitd.ac.in,H2 boys hostel,404,8fz)VCw_+.Km
2024210,hurji,hurji24210@iiitd.ac.in,H2 boys hostel,410,>p w?6j{OYq|
2024211,lakhua,lakhua24211@iiitd.ac.in,Girls Hostel,506,9ydEgt2u72>(
2024212,gawali,gawali24212@iiitd.ac.in,,,TToLP{tNZ&/{
2024213,nurbi,nurbi24213@iiitd.ac.in,H2 boys hostel,16,PK&Cn&{-Uf?V
2024214,vipun,vipun24214@iiitd.ac.in,Girls Hostel,20,TxcS3Om18ghN
2024215,rukhsana,rukhsana24215@iiitd.ac.in,H2 boys hostel,10,Bh4VAU=GfcNM
2024216,gamer,gamer24216@iiitd.ac.in,Old Boys Hostel,314,ondj3nnjr5#-
2024217,bidami,bidami24217@iiitd.ac.in,,,|y-ofgfGqs?Z
2024218,master,master24218@iiitd.ac.in,Old Boys Hostel,14,{NxFgR1$K?6D
2024219,shahbaz,shahbaz24219@iiitd.ac.in,H1 boys hostel,816,5FN}C3uBj!iL
2024220,shakuntla,shakuntla24220@iiitd.ac.in,H2 boys hostel,720,"E,{wXlPi}#w3"
2024221,rijvan,rijvan24221@iiitd.ac.in,,,L0F{5@dL&xNg
2024222,abhilasha,abhilasha24222@iiitd.ac.in,H2 boys hostel,506,Wfzf2C6Z+c[B
2024223,jaidev,jaidev24223@iiitd.ac.in,,,a[^J[Qo6wV[J
2024224,anarkali,anarkali24224@iiitd.ac.in,,,U!7w_<N_*Y4|
2024225,nayamati,nayamati24225@iiitd.ac.in,Girls Hostel,713, .D38{l1<Y=^
2024226,sudama,sudama24226@iiitd.ac.in,,,>9|g[v]Xu!q7
2024227,murjina,murjina24227@iiitd.ac.in,,,"C1qS^s%l/,yh"
2024228,pusgpender,pusgpender24228@iiitd.ac.in,Old Boys Hostel,520,Dv/5wo4pbHkd
2024229,naryan,naryan24229@iiitd.ac.in,H1 boys hostel,517,wna$VzeVfSy5
2024230,dheerendra,dheerendra24230@iiitd.ac.in,,,"vOy3^|,S9-yb"
2024231,ruchit,ruchit24231@iiitd.ac.in,Girls Hostel,820,g^cL=<U9Td!9
2024232,tasleem,tasleem24232@iiitd.ac.in,H1 boys hostel,710,mIh5oy7C:+y/
2024233,fareen,fareen24233@iiitd.ac.in,,,"ii,G|sdj,a6w"
2024234,saral,saral24234@iiitd.ac.in,H2 boys hostel,920,{FlBO_Pf3kou
2024235,nazrana,nazrana24235@iiitd.ac.in,Girls Hostel,222,e@JF}]x!1X5)
2024236,supna,supna24236@iiitd.ac.in,Girls Hostel,208,:5HbzP|@7c2r
2024237,vimla,vimla24237@iiitd.ac.in,,,B6=vy#kY<R{^
2024238,sayja,sayja24238@iiitd.ac.in,,,u{}xX:]J{A#a
2024239,manoj,manoj24239@iiitd.ac.in,H2 boys hostel,515,DG8kC]}$B/ec
2024240,rasab,rasab24240@iiitd.ac.in,,,",+KMcyu{yRqy"
2024241,bhanupriya,bhanupriya24241@iiitd.ac.in,H1 boys hostel,314,[wy3Ai@^Z-R1
2024242,asish,asish24242@iiitd.ac.in,,,15C6=H8*e3eh
2024243,farida,farida24243@iiitd.ac.in,Old Boys Hostel,810,FJR3$&QNn@2T
2024244,kanti,kanti24244@iiitd.ac.in,Girls Hostel,312,sS-o8#1{4}e}
2024245,sunpreet,sunpreet24245@iiitd.ac.in,,,"hl,8X?$XM<Sn"
2024246,shadhana,shadhana24246@iiitd.ac.in,,,*k]#| aCk!gz
2024247,roshini,roshini24247@iiitd.ac.in,Girls Hostel,18,w_CT9M#%&Smp
2024248,saira,saira24248@iiitd.ac.in,,,Uh8W4FuX5Om3
2024249,sita,sita24249@iiitd.ac.in,,,(@!{Bs^iA{=3
2024250,nuraish,nuraish24250@iiitd.ac.in,Old Boys Hostel,105,n&cp!&nMxz3?
2024251,razia,razia24251@iiitd.ac.in,,,?Xd/dS@$6%dN
2024252,ravinder,ravinder24252@iiitd.ac.in,,,"Vcp?uZadcs$,"
2024253,jaswant,jaswant24253@iiitd.ac.in,,,|T!*x{g:1b&y
2024254,santlal,santlal24254@iiitd.ac.in,,,Uq} oa-8PZdE
2024255,shadhana,shadhana24255@iiitd.ac.in,H2 boys hostel,715,fYmOpUR<oKuF
2024256,dhanpat,dhanpat24256@iiitd.ac.in,,,KZ/83|)bb=X9
2024257,jit,jit24257@iiitd.ac.in,Old Boys Hostel,715,/[bcLBURUzwT
2024258,mithu,mithu24258@iiitd.ac.in,H2 boys hostel,922, Nz@)Rj{h)H{
2024259,amrit,amrit24259@iiitd.ac.in,,,ngi)dsK>i4^!
2024260,mogan,mogan24260@iiitd.ac.in,H2 boys hostel,915,s:heyuFsjnXG
2024261,tharu,tharu24261@iiitd.ac.in,,,3JE25<Jm{rkX
2024262,isthar,isthar24262@iiitd.ac.in,H1 boys hostel,520,->XdzjaE6x=T
2024263,sunpreet,sunpreet24263@iiitd.ac.in,,,cE>sG5}GcOyp
2024264,deep,deep24264@iiitd.ac.in,Old Boys Hostel,8,oj w$GCx8=VL
2024265,malti,malti24265@iiitd.ac.in,H1 boys hostel,309,aI4zUk?z/K#b
2024266,mula,mula24266@iiitd.ac.in,,,G)H<e.mb07]H
2024267,hrithik,hrithik24267@iiitd.ac.in,,,voN^hHj(lH%d
2024268,ved,ved24268@iiitd.ac.in,,,>nHavn$?l$&3
2024269,sagita,sagita24269@iiitd.ac.in,,,>fGGJu7Emxzq
2024270,samreen,samreen24270@iiitd.ac.in,Girls Hostel,202,vp#VWw06hRk 
2024271,ruchit,ruchit24271@iiitd.ac.in,,,t9haQoAfG*p 
2024272,aasim,aasim24272@iiitd.ac.in,,,B}LATLPGQ:  
2024273,aastha,aastha24273@iiitd.ac.in,Girls Hostel,407,)&u)eT8|aFbZ
2024274,ratul,ratul24274@iiitd.ac.in,,,RSP48WrpzIQ)
2024275,almina,almina24275@iiitd.ac.in,,,H<)JFv5MI9ll
2024276,asutosh,asutosh24276@iiitd.ac.in,,,"-wSna4,3JAWW"
2024277,shivram,shivram24277@iiitd.ac.in,,,7a&+9pKxJtPX
2024278,sahajha,sahajha24278@iiitd.ac.in,H1 boys hostel,803,)[LkNzX@/4t2
2024279,ramdhani,ramdhani24279@iiitd.ac.in,,,MOV-&j{y7Z@8
2024280,kashmir,kashmir24280@iiitd.ac.in,,,]p/):0a4!m9X
2024281,nency,nency24281@iiitd.ac.in,,,l1PqBQcy7V/(
2024282,raseel,raseel24282@iiitd.ac.in,H2 boys hostel,101,4(8-I?IH{mei
2024283,rukshana,rukshana24283@iiitd.ac.in,Old Boys Hostel,321,"KTsA4QUp7qu,"
2024284,mangi,mangi24284@iiitd.ac.in,Old Boys Hostel,112,h}WfY8V|7Drh
2024285,prabhash,prabhash24285@iiitd.ac.in,H2 boys hostel,509,"b7,1VRWU_PN@"
2024286,jagmal,jagmal24286@iiitd.ac.in,,,2>loOwA78rkL
2024287,juvel,juvel24287@iiitd.ac.in,H2 boys hostel,416,l3zB=DfoyIn>
2024288,abhay,abhay24288@iiitd.ac.in,,,9Wz*a4[32@Z.
2024289,ganpati,ganpati24289@iiitd.ac.in,H2 boys hostel,918,"K?|No3$n>_,|"
2024290,raseel,raseel24290@iiitd.ac.in,H1 boys hostel,203,$A%vc8[ihKrl
2024291,parveen,parveen24291@iiitd.ac.in,H1 boys hostel,619,"]v9$z4XU],j]"
2024292,babali,babali24292@iiitd.ac.in,,,uli=U5e1PH1_
2024293,dipu,dipu24293@iiitd.ac.in,H2 boys hostel,607,KCil%fL:)7?*
2024294,divya,divya24294@iiitd.ac.in,H1 boys hostel,820,-q}laQM9=N?/
2024295,naryan,naryan24295@iiitd.ac.in,,,X#1b=k!(3$BG
2024296,gourav,gourav24296@iiitd.ac.in,,,GlvtwZk|jz= 
2024297,dharmandra,dharmandra24297@iiitd.ac.in,Old Boys Hostel,806,",0xQQ$L81o}H"
2024298,foola,foola24298@iiitd.ac.in,H1 boys hostel,316,0HlV^IEW[J?J
2024299,ved,ved24299@iiitd.ac.in,,,=Nu$)=l8nXu]
2024300,jaimati,jaimati24300@iiitd.ac.in,,,"6}=WauDx,cfx"
2024301,dharminder,dharminder24301@iiitd.ac.in,,,Ssp?or{+CA3@
2024302,javuneesha,javuneesha24302@iiitd.ac.in,,,}{)s0EOM3@4C
2024303,yunishs,yunishs24303@iiitd.ac.in,,,h0B9u#dD(Jzo
2024304,sorav,sorav24304@iiitd.ac.in,Girls Hostel,606,h AL-@u5$3#o
2024305,musrat,musrat24305@iiitd.ac.in,,,0gerq3hmu1KL
2024306,mula,mula24306@iiitd.ac.in,Girls Hostel,21,:hnJz]m)wV N
2024307,rajwanti,rajwanti24307@iiitd.ac.in,Old Boys Hostel,117,"mxpNXV<L<b&,"
2024308,pusgpender,pusgpender24308@iiitd.ac.in,,,*Z>=[ERuV}65
2024309,dariya,dariya24309@iiitd.ac.in,Old Boys Hostel,413,3i{P6(1Et=bA
2024310,parash,parash24310@iiitd.ac.in,,,"oL>,GgD>X_Nx"
2024311,deepika,deepika24311@iiitd.ac.in,,,CjN#AckSH:(V
2024312,khima,khima24312@iiitd.ac.in,H1 boys hostel,420,>Lq|u<VIVHG?
2024313,puspender,puspender24313@iiitd.ac.in,Old Boys Hostel,604,"4m}1.Ni9hrM,"
2024314,preetam,preetam24314@iiitd.ac.in,,,GsQa+h/:BE{*
2024315,reshmi,reshmi24315@iiitd.ac.in,Old Boys Hostel,121,YH_+e H{:ZtV
2024316,gayatri,gayatri24316@iiitd.ac.in,,,@i%GJbrh^ElS
2024317,chotu,chotu24317@iiitd.ac.in,Girls Hostel,713,zwfwg}crI4?!
2024318,jahgeer,jahgeer24318@iiitd.ac.in,H1 boys hostel,1007,UFF0?jeM.ZO+
2024319,rampaal,rampaal24319@iiitd.ac.in,H1 boys hostel,502,"wAB@ ?T]1p,r"
2024320,kashiram,kashiram24320@iiitd.ac.in,Old Boys Hostel,107,<XVUAeKVDsy0
2024321,daulat,daulat24321@iiitd.ac.in,H2 boys hostel,519,px^kOgTlX5nn
2024322,mayuri,mayuri24322@iiitd.ac.in,,,j5sG/0hg:P:c
2024323,unknown,unknown24323@iiitd.ac.in,,,kIQ_iRT{M?eF
2024324,surajmal,surajmal24324@iiitd.ac.in,,,<{n{/XU|8Xl[
2024325,punam,punam24325@iiitd.ac.in,Old Boys Hostel,710,<BnyEwTY2i0>
2024326,kajal,kajal24326@iiitd.ac.in,,,T.7=4s83N+1+
2024327,madhusudan,madhusudan24327@iiitd.ac.in,Girls Hostel,406,Z5H9-r^|d}Y]
2024328,aasha,aasha24328@iiitd.ac.in,H1 boys hostel,711,"Y8fi^GR)J,Ln"
2024329,maisan,maisan24329@iiitd.ac.in,Old Boys Hostel,611,e$vAfjJ-gF{V
2024330,harishchandr,harishchandr24330@iiitd.ac.in,,,Hf]R@/1R(L$^
2024331,anushka,anushka24331@iiitd.ac.in,Old Boys Hostel,214,RXNxT{L7$Z.)
2024332,prabhash,prabhash24332@iiitd.ac.in,H2 boys hostel,6,K|o30xjW0NwS
2024333,jhanjhariya,jhanjhariya24333@iiitd.ac.in,H2 boys hostel,502,$P%[Bc|2ejdz
2024334,najda,najda24334@iiitd.ac.in,H1 boys hostel,919,CJ1 hK*[tZ99
2024335,akhlesh,akhlesh24335@iiitd.ac.in,,,SA8R:#({-K<h
2024336,gya,gya24336@iiitd.ac.in,H2 boys hostel,507,PLJJx8m^Fc%B
2024337,tripta,tripta24337@iiitd.ac.in,,,PdwBhwEt1$g<
2024338,ishu,ishu24338@iiitd.ac.in,,,u+O=kYYrZQ}X
2024339,babita,babita24339@iiitd.ac.in,Old Boys Hostel,106,"CrLnm#fb}{6,"
2024340,jameer,jameer24340@iiitd.ac.in,,,VN^-)c! .o<V
2024341,harishankar,harishankar24341@iiitd.ac.in,,,(pUoJZ9q[q4?
2024342,gagan,gagan24342@iiitd.ac.in,H1 boys hostel,610,^JSYrICmeo87
2024343,yaswani,yaswani24343@iiitd.ac.in,,,"e5CZC$,nDXUG"
2024344,mamoita,mamoita24344@iiitd.ac.in,Old Boys Hostel,19,/=}0hzbbydun
2024345,rajibul,rajibul24345@iiitd.ac.in,,,t=R7R)^&chdS
2024346,fauji,fauji24346@iiitd.ac.in,,,sHyhlc8^vBVR
2024347,nilofar,nilofar24347@iiitd.ac.in,,,m|}:/MXmF<1<
2024348,ashman,ashman24348@iiitd.ac.in,H2 boys hostel,908,]ZqA26w3^-d_
2024349,harman,harman24349@iiitd.ac.in,Girls Hostel,521,@>mes<}FA-P.
2024350,surti,surti24350@iiitd.ac.in,Old Boys Hostel,513,JI=JVRYf6K%]
2024351,handu,handu24351@iiitd.ac.in,H2 boys hostel,702,:men/yp RS>D
2024352,dheerendra,dheerendra24352@iiitd.ac.in,,,ZiR4Q5|y|3&B
2024353,kushbu,kushbu24353@iiitd.ac.in,Girls Hostel,115,M<O4il1PbxYa
2024354,aasish,aasish24354@iiitd.ac.in,Girls Hostel,412,jJF((:)bD[]i
2024355,ashman,ashman24355@iiitd.ac.in,H2 boys hostel,1013,MDIw]7OsFbEM
2024356,tanvi,tanvi24356@iiitd.ac.in,H1 boys hostel,11,69|Mj7bKAb@x
2024357,brahmanand,brahmanand24357@iiitd.ac.in,Girls Hostel,316,2 P!5djZ NDp
2024358,usmaan,usmaan24358@iiitd.ac.in,,,$UPT8t|klA>v
2024359,arshad,arshad24359@iiitd.ac.in,H2 boys hostel,516,o7C^$?[}/r a
2024360,udaiy,udaiy24360@iiitd.ac.in,H1 boys hostel,814,(BjdJ4M>AP-q
2024361,heeera,heeera24361@iiitd.ac.in,Girls Hostel,20,#MEoN{BVMEF%
2024362,satrughan,satrughan24362@iiitd.ac.in,H2 boys hostel,606,6#k|ANTg1kg]
2024363,roop,roop24363@iiitd.ac.in,H1 boys hostel,22,&e8V@3H=>iQD
2024364,deepika,deepika24364@iiitd.ac.in,,,DWnD{?+gI>_8
2024365,shima,shima24365@iiitd.ac.in,Old Boys Hostel,819,w1JH|poAPWd>
2024366,sagiran,sagiran24366@iiitd.ac.in,,,tXu .u)u$AgT
2024367,ramkumar,ramkumar24367@iiitd.ac.in,H1 boys hostel,411,EIY*j26Te53F
2024368,gagan,gagan24368@iiitd.ac.in,H2 boys hostel,114,_B!{c!43 jr:
2024369,kalpadma,kalpadma24369@iiitd.ac.in,,,BMqBdAh1vws/
2024370,rajan,rajan24370@iiitd.ac.in,,,"dm!xpMHmvO,e"
2024371,nazim,nazim24371@iiitd.ac.in,,,w_}<mkQbvHrw
2024372,kamraan,kamraan24372@iiitd.ac.in,H2 boys hostel,320,b5r*(!nQBJJy
2024373,harvansh,harvansh24373@iiitd.ac.in,H2 boys hostel,504,bFkOp_S=C3I{
2024374,rolly,rolly24374@iiitd.ac.in,,,UeR}EleL |hB
2024375,gurmit,gurmit24375@iiitd.ac.in,,,rNxwYQ@CS:WV
2024376,susanto,susanto24376@iiitd.ac.in,,,=N>HD.}xK*p<
2024377,bheem,bheem24377@iiitd.ac.in,H1 boys hostel,813,VY4= 8Ujybo=
2024378,nargesh,nargesh24378@iiitd.ac.in,,,yuu!@O:S[.Xg
2024379,merry,merry24379@iiitd.ac.in,Girls Hostel,619,gpRbo^Fd.dZN
2024380,sabila,sabila24380@iiitd.ac.in,Girls Hostel,206,v}b3LN+f{iRL
2024381,safali,safali24381@iiitd.ac.in,,,RWEJVg3!Tpye
2024382,bhanupriya,bhanupriya24382@iiitd.ac.in,H2 boys hostel,102,{chMwed^?/]T
2024383,koyali,koyali24383@iiitd.ac.in,Girls Hostel,510,O+x1>FN04@{&
2024384,manoj,manoj24384@iiitd.ac.in,Old Boys Hostel,522,#+}08Tn6J_LL
2024385,keshanti,keshanti24385@iiitd.ac.in,,,jy$(|.}q@Her
2024386,harshmeet,harshmeet24386@iiitd.ac.in,,,}c.^}*8zJEio
2024387,ramdhani,ramdhani24387@iiitd.ac.in,,,"&&zg2Sdo,yz<"
2024388,murarilal,murarilal24388@iiitd.ac.in,,,.2q:P_RrJQO1
2024389,surendar,surendar24389@iiitd.ac.in,,,P462axXjTd>8
2024390,dolly,dolly24390@iiitd.ac.in,Girls Hostel,813,QZ!pIj_5x-Pm
2024391,gamer,gamer24391@iiitd.ac.in,Girls Hostel,603,U2G?VVnv<1Jc
2024392,dharmshila,dharmshila24392@iiitd.ac.in,H2 boys hostel,909,40g+QHm/kIP5
2024393,kashiram,kashiram24393@iiitd.ac.in,,,7T*%g{90!W9J
2024394,simabharti,simabharti24394@iiitd.ac.in,,,E?<F(0:l#=l/
2024395,shaymu,shaymu24395@iiitd.ac.in,,,WGg2R7ywoE0W
2024396,veeru,veeru24396@iiitd.ac.in,H1 boys hostel,705,6yn<sb[DCsI@
2024397,parvinder,parvinder24397@iiitd.ac.in,,,aU!Akkm^[1*m
2024398,rattan,rattan24398@iiitd.ac.in,H1 boys hostel,601,|ghT<[[-w_5$
2024399,sadiq,sadiq24399@iiitd.ac.in,Girls Hostel,818,!42!E)&N.XPi
2024400,daulat,daulat24400@iiitd.ac.in,H1 boys hostel,517,}Y)f!Q  0&-U
2024401,nadim,nadim24401@iiitd.ac.in,,,1DC_ >>UYwUV
2024402,gulnaj,gulnaj24402@iiitd.ac.in,,,+JG7F0oiehuf
2024403,ragni,ragni24403@iiitd.ac.in,,,PdTWpYp@q/a8
2024404,balvinder,balvinder24404@iiitd.ac.in,H2 boys hostel,805,S-q57Nt##u67
2024405,farhanaaz,farhanaaz24405@iiitd.ac.in,,,"g9:hL^,Kp[$4"
2024406,prinkya,prinkya24406@iiitd.ac.in,H2 boys hostel,420,ZDt0RJ7/qMH.
2024407,spana,spana24407@iiitd.ac.in,H1 boys hostel,915,>%9MAY$wQ{$K
2024408,shumita,shumita24408@iiitd.ac.in,,,":+!,b0rEW.D<"
2024409,avdesh,avdesh24409@iiitd.ac.in,Girls Hostel,6,?h:)Hpd*:&AO
2024410,arshad,arshad24410@iiitd.ac.in,H2 boys hostel,3,7f.Bbod HOke
2024411,husnara,husnara24411@iiitd.ac.in,,,{fD(N*DF#4zN
2024412,jameer,jameer24412@iiitd.ac.in,Girls Hostel,519,wjtfr*X!:>kX
2024413,yashbir,yashbir24413@iiitd.ac.in,H1 boys hostel,804,".N0}o4(,)kO*"
2024414,ruzina,ruzina24414@iiitd.ac.in,,,+=.2vh8@cKfR
2024415,bhalaram,bhalaram24415@iiitd.ac.in,,,J?)pAeKM]x|7
2024416,ishita,ishita24416@iiitd.ac.in,,,"FJ3xJF*,Cvzf"
2024417,love,love24417@iiitd.ac.in,,,yXl=?Zp?N$r)
2024418,parmood,parmood24418@iiitd.ac.in,H1 boys hostel,8,Rzs-u2p2QT=!
2024419,sinil,sinil24419@iiitd.ac.in,H2 boys hostel,317,EZYsFoIK3Tfp
2024420,saroz,saroz24420@iiitd.ac.in,,,"ca{[p(1{,X^M"
2024421,yogender,yogender24421@iiitd.ac.in,,,=S4Z]ZbErsou
2024422,ramtek,ramtek24422@iiitd.ac.in,H2 boys hostel,908,"[EV,=8#tc08."
2024423,rahil,rahil24423@iiitd.ac.in,Girls Hostel,113,s]zo]%k5{+.s
2024424,megharaj,megharaj24424@iiitd.ac.in,H1 boys hostel,319,/YiA7%6(tjE*
2024425,twinkle,twinkle24425@iiitd.ac.in,Old Boys Hostel,217,"gKNl1MFYH,rC"
2024426,atul,atul24426@iiitd.ac.in,Old Boys Hostel,810,[+b)9ZkVSVGE
2024427,jamad,jamad24427@iiitd.ac.in,Girls Hostel,403,{I%I Oe$H>jr
2024428,ishu,ishu24428@iiitd.ac.in,H1 boys hostel,722,sUIaDcAK^xCY
2024429,partab,partab24429@iiitd.ac.in,H2 boys hostel,8,@W<FWg&sE26a
2024430,abhay,abhay24430@iiitd.ac.in,,,"KbO,=*kbP|U."
2024431,anju,anju24431@iiitd.ac.in,Old Boys Hostel,416, L>b%Kud50/l
2024432,durgashankar,durgashankar24432@iiitd.ac.in,H2 boys hostel,616,10zQsw#5Qn>{
2024433,nikhleshwar,nikhleshwar24433@iiitd.ac.in,,,1gTFQ(/jzTZa
2024434,nazrana,nazrana24434@iiitd.ac.in,H1 boys hostel,16,"KD5DTvIA/A,e"
2024435,atul,atul24435@iiitd.ac.in,Old Boys Hostel,13,<)B4Y)oT:+^(
2024436,daulat,daulat24436@iiitd.ac.in,,,Zdjqu)(oW{Y=
2024437,rahul,rahul24437@iiitd.ac.in,,,"rqw9%9%,nr6f"
2024438,kamraan,kamraan24438@iiitd.ac.in,H1 boys hostel,1,eg:/42Gv[G#W
2024439,isharar,isharar24439@iiitd.ac.in,,,K/tM(^XMQ@lC
2024440,lala,lala24440@iiitd.ac.in,H1 boys hostel,311,%v2HrCf7@..g
2024441,sawariya,sawariya24441@iiitd.ac.in,H1 boys hostel,204,A|OoMU!}0nXR
2024442,bhanwer,bhanwer24442@iiitd.ac.in,,,(MN8+]uz(NAa
2024443,parveen,parveen24443@iiitd.ac.in,H2 boys hostel,703,)szd%=.rx1DO
2024444,ruchit,ruchit24444@iiitd.ac.in,,,#qVc)$Z60+nv
2024445,shishram,shishram24445@iiitd.ac.in,Girls Hostel,621,Ug+AmQ@.Hj-9
2024446,chhavi,chhavi24446@iiitd.ac.in,,,zj4TKattA6A#
2024447,dheeraj,dheeraj24447@iiitd.ac.in,,,]z|WBpSSsJ79
2024448,ramila,ramila24448@iiitd.ac.in,H2 boys hostel,1,w-v)[08*:!SS
2024449,durgashankar,durgashankar24449@iiitd.ac.in,,,W_>8qlO@vcP=
2024450,isharar,isharar24450@iiitd.ac.in,Old Boys Hostel,816,pUQD4Y8cBXXJ
2024451,sohni,sohni24451@iiitd.ac.in,Girls Hostel,602,-Vgl^{[d<12 
2024452,resham,resham24452@iiitd.ac.in,,,5dz-$)s%:+m8
2024453,lakhwinder,lakhwinder24453@iiitd.ac.in,H1 boys hostel,722,"j@Be|66,s-Th"
2024454,kishore,kishore24454@iiitd.ac.in,,,UH8$f2o {Rzf
2024455,akhlesh,akhlesh24455@iiitd.ac.in,,,$BR?*M$2!L=}
2024456,viney,viney24456@iiitd.ac.in,Old Boys Hostel,603,*sG2vmn6QDC!
2024457,dipanshi,dipanshi24457@iiitd.ac.in,H1 boys hostel,1003,p)YC5x/^Lp5+
2024458,similata,similata24458@iiitd.ac.in,,,u+8hYRep&2D9
2024459,kanahiya,kanahiya24459@iiitd.ac.in,,,yEbNSP[X#ytM
2024460,minder,minder24460@iiitd.ac.in,Girls Hostel,718,1FtEeRhPg2bG
2024461,jit,jit24461@iiitd.ac.in,Girls Hostel,5,/IEq-fn8-g3%
2024462,hemlat,hemlat24462@iiitd.ac.in,H1 boys hostel,205,"M%DJh]Q9H(R,"
